,DDX,NN,II,MM,IE,YB,NP,YM,YF,IKM,JX,TT,MOM,VE,VVYN1,VQ,IKO,IH,VI,IA,VDO,PRFKM,CC,PXH,VN,DJM,CSA,IKX,RR,VDX,PRF,JO,JM,DKX,RD,PMXKM,VVYX2,MLX,RJ,DJX,PRFKO,YQ,PMXKO,CSB,DGX,FB,MLO,VR,VOMX1,RK,PRFKX,VVMX2,PMX,VS,DGO,DGM,VCM,PTH,VVMX1,DJO,FZ,DDM,VDM,DDO,VOYN1,IKF,DKM,VOMX2,FO,VCH,MOX,PMXKX,JF,FF,VOYX2,JT,QQ,VVTX2,MLF,PRFKF,VVYN1F,UU,VVYM1F,PTM,VVTM1F,FS,VVTN1,VCN,PMXKF,VVTN1F,PTMKM,DDF,PTN,PTNKM,VOTN1,PTMKF,PTMKO,PTMKX,DKO,DGF,VDF,PXR,FU,MOF,PTNKO,VOTX2,PTNKF,MOO,PTNKX,DKF,--s--
MOX,0.0008754012255617158,0.5850598190837467,0.005252407353370295,0.02713743799241319,0.010213014298220018,0.014590020426028597,0.011963816749343449,0.07236650131310184,0.0005836008170411438,0.015757222060110883,0.06974029763641669,0.0014590020426028597,0.0005836008170411438,0.07995331193463671,0.006711409395973154,0.0014590020426028597,0.0032098044937262913,0.0,0.0020426028596440037,0.004377006127808579,0.0014590020426028597,0.0,0.05573387802742924,0.0,0.0017508024511234317,0.0002918004085205719,0.0,0.0,0.0020426028596440037,0.0023344032681645753,0.0,0.0,0.0020426028596440037,0.0,0.0,0.0,0.0002918004085205719,0.0,0.0,0.0,0.0,0.0017508024511234317,0.0,0.0,0.0,0.003793405310767435,0.0005836008170411438,0.0,0.0,0.0002918004085205719,0.0,0.0,0.0002918004085205719,0.0,0.0,0.0,0.0,0.0,0.0011672016340822876,0.0,0.0,0.0,0.0,0.0005836008170411438,0.0,0.0011672016340822876,0.0,0.0,0.0020426028596440037,0.0,0.005544207761890867,0.0,0.0,0.0,0.0,0.0002918004085205719,0.0,0.0,0.0,0.0,0.0,0.0,0.0023344032681645753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002918004085205719,0.0,0.0,0.0,0.0,0.0005836008170411438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMXKX,0.001037344398340249,0.720954356846473,0.07468879668049792,0.014522821576763486,0.0,0.0,0.008298755186721992,0.0031120331950207467,0.004149377593360996,0.0,0.03008298755186722,0.016597510373443983,0.0,0.002074688796680498,0.061203319502074686,0.001037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001037344398340249,0.002074688796680498,0.0,0.0,0.0,0.011410788381742738,0.0031120331950207467,0.0,0.001037344398340249,0.006224066390041493,0.0031120331950207467,0.001037344398340249,0.0,0.01037344398340249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031120331950207467,0.0,0.0,0.0,0.0,0.005186721991701245,0.002074688796680498,0.0,0.0,0.0,0.0,0.001037344398340249,0.0,0.002074688796680498,0.0,0.006224066390041493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031120331950207467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JF,0.007037747920665387,0.519193857965451,0.02431222008957134,0.006078055022392835,0.022392834293026232,0.001599488163787588,0.020473448496481125,0.036468330134357005,0.017914267434420986,0.05470249520153551,0.010236724248240563,0.022712731925783748,0.0,0.025591810620601407,0.014075495841330775,0.013115802943058221,0.01215611004478567,0.030070377479206652,0.008637236084452975,0.02143314139475368,0.0009596928982725527,0.0009596928982725527,0.02143314139475368,0.0,0.003198976327575176,0.0,0.0,0.0009596928982725527,0.0047984644913627635,0.007357645553422905,0.0009596928982725527,0.0006397952655150352,0.0035188739603326936,0.0006397952655150352,0.0003198976327575176,0.0,0.007037747920665387,0.0,0.0003198976327575176,0.0003198976327575176,0.0006397952655150352,0.0025591810620601407,0.0,0.0,0.0,0.0009596928982725527,0.0,0.0,0.0006397952655150352,0.0003198976327575176,0.0009596928982725527,0.0,0.0003198976327575176,0.0,0.0,0.0,0.0019193857965451055,0.0,0.009596928982725527,0.0,0.0,0.0,0.0003198976327575176,0.0,0.0,0.0,0.0,0.0003198976327575176,0.0003198976327575176,0.0,0.0,0.0,0.011836212412028152,0.0,0.0,0.0,0.0,0.001599488163787588,0.0,0.0,0.018873960332693538,0.0012795905310300703,0.01055662188099808,0.0,0.0019193857965451055,0.010876519513755598,0.0009596928982725527,0.0,0.0012795905310300703,0.0,0.0,0.0003198976327575176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FF,0.007439495244373293,0.35502401356059893,0.045672850550899334,0.009605424239570582,0.0064036161597137205,0.012995573971183727,0.05574912891986063,0.04294189660043318,0.12166870703456069,0.020152556737922593,0.01883416517562859,0.025614464638854882,0.0001883416517562859,0.02043506921555702,0.01572652792164987,0.011394669931255296,0.012713061493549298,0.004802712119785291,0.008569545154911009,0.006309445333835578,0.00047085412939071476,0.0,0.014596478011112158,0.0,0.008192861851398437,0.0,0.0,0.0015067332140502872,0.004520199642150862,0.0016009040399284301,0.0003766833035125718,0.00028251247763442887,0.012618890667671155,0.0016009040399284301,0.0005650249552688577,0.0,0.009322911761936153,0.0,0.00047085412939071476,0.0014125623881721442,0.0,0.0280629061116866,9.417082587814295e-05,0.0009417082587814295,0.0001883416517562859,0.0026367831245880024,0.0,9.417082587814295e-05,0.0,0.00047085412939071476,0.0,9.417082587814295e-05,0.0010358790846595725,0.0,0.0,0.0003766833035125718,0.0001883416517562859,0.0,0.0028251247763442884,0.0,0.00047085412939071476,9.417082587814295e-05,0.00028251247763442887,0.0,0.0001883416517562859,0.0,0.0001883416517562859,0.0007533666070251436,0.0031076372539787173,0.0,0.0,0.0,9.417082587814295e-05,0.09247575101233638,0.0,0.0,0.0,0.0001883416517562859,0.0,0.0,0.0,0.0001883416517562859,0.0001883416517562859,0.0,0.0,0.004426028816272719,0.00047085412939071476,9.417082587814295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOYX2,0.03900709219858156,0.030141843971631204,0.0,0.0070921985815602835,0.0,0.0017730496453900709,0.012411347517730497,0.11347517730496454,0.34574468085106386,0.0,0.02127659574468085,0.03900709219858156,0.0,0.0,0.0035460992907801418,0.0726950354609929,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0797872340425532,0.0,0.0070921985815602835,0.0,0.16312056737588654,0.0,0.0017730496453900709,0.0070921985815602835,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.005319148936170213,0.0,0.0017730496453900709,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017730496453900709,0.0,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017730496453900709,0.0,0.0,0.012411347517730497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JT,0.0026954177897574125,0.7129380053908356,0.009433962264150943,0.0673854447439353,0.0026954177897574125,0.026954177897574125,0.005390835579514825,0.012129380053908356,0.0,0.0,0.07277628032345014,0.0013477088948787063,0.0,0.008086253369272238,0.004043126684636119,0.0,0.0,0.012129380053908356,0.006738544474393531,0.0,0.0026954177897574125,0.0,0.02830188679245283,0.0,0.009433962264150943,0.0,0.0,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013477088948787063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QQ,0.5736607142857143,0.0,0.0,0.0,0.0,0.0,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029017857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10044642857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VVTX2,0.018710263396911897,0.07520435967302452,0.00036330608537693006,0.0030881017257039056,0.0010899182561307902,0.0050862851952770205,0.011625794732061762,0.11970935513169846,0.4145322434150772,0.0014532243415077202,0.011807447774750226,0.08991825613079019,0.0,0.0016348773841961854,0.013623978201634877,0.007992733878292461,0.0,0.0,0.0009082652134423251,0.0,0.0010899182561307902,0.00036330608537693006,0.03941871026339691,0.0,0.0,0.0,0.061762034514078114,0.0,0.007266121707538601,0.0012715712988192551,0.0,0.00018165304268846503,0.0034514078110808354,0.00018165304268846503,0.005812897366030881,0.005267938237965486,0.0012715712988192551,0.0,0.0007266121707538601,0.0019981834695731154,0.0,0.004359673024523161,0.0005449591280653951,0.0021798365122615805,0.00036330608537693006,0.004904632152588556,0.0,0.0,0.0,0.0009082652134423251,0.0,0.0,0.013623978201634877,0.00018165304268846503,0.0,0.00018165304268846503,0.0027247956403269754,0.00036330608537693006,0.0005449591280653951,0.0,0.00036330608537693006,0.00018165304268846503,0.0,0.00018165304268846503,0.0,0.0,0.0,0.00036330608537693006,0.0012715712988192551,0.0,0.0,0.00036330608537693006,0.0,0.00018165304268846503,0.0,0.0,0.0,0.0019981834695731154,0.0,0.00018165304268846503,0.0,0.0009082652134423251,0.00018165304268846503,0.0410535876475931,0.0,0.012897366030881017,0.00018165304268846503,0.0,0.0005449591280653951,0.0,0.0009082652134423251,0.0,0.0,0.0,0.0,0.00018165304268846503,0.0,0.0,0.0,0.0,0.0,0.0,0.00036330608537693006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLF,0.0027397260273972603,0.5013698630136987,0.00228310502283105,0.013242009132420091,0.012785388127853882,0.0036529680365296802,0.0091324200913242,0.00821917808219178,0.0009132420091324201,0.005936073059360731,0.09406392694063927,0.009589041095890411,0.0,0.008675799086757991,0.0073059360730593605,0.005479452054794521,0.21780821917808219,0.0,0.0009132420091324201,0.006392694063926941,0.00045662100456621003,0.00045662100456621003,0.0009132420091324201,0.0,0.0045662100456621,0.0,0.00045662100456621003,0.00045662100456621003,0.009589041095890411,0.0031963470319634705,0.0,0.00045662100456621003,0.00502283105022831,0.0009132420091324201,0.0,0.0009132420091324201,0.0036529680365296802,0.0,0.0,0.0,0.0,0.0031963470319634705,0.0,0.0,0.00045662100456621003,0.00045662100456621003,0.0,0.0,0.0,0.0,0.0,0.0,0.00045662100456621003,0.0009132420091324201,0.0,0.00045662100456621003,0.0,0.0,0.0009132420091324201,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.0,0.00045662100456621003,0.036986301369863014,0.0009132420091324201,0.0,0.0,0.0,0.0,0.00045662100456621003,0.0,0.00045662100456621003,0.0,0.0013698630136986301,0.0,0.0009132420091324201,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0018264840182648401,0.0,0.0,0.0,0.0,0.0,0.00045662100456621003,0.0,0.0031963470319634705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRFKF,0.008333333333333333,0.875,0.001388888888888889,0.009722222222222222,0.0,0.001388888888888889,0.004166666666666667,0.0,0.0,0.0,0.03194444444444444,0.0,0.0,0.001388888888888889,0.001388888888888889,0.0,0.0,0.0,0.009722222222222222,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VVYN1F,0.03636363636363636,0.02938475665748393,0.001652892561983471,0.0012855831037649219,0.0007346189164370982,0.014141414141414142,0.007529843893480257,0.10027548209366391,0.6310376492194674,0.0,0.0051423324150596875,0.017079889807162536,0.0,0.0009182736455463728,0.0005509641873278236,0.0018365472910927456,0.0009182736455463728,0.0,0.0003673094582185491,0.0,0.0003673094582185491,0.0003673094582185491,0.05840220385674931,0.0,0.0,0.0,0.012855831037649219,0.0,0.001652892561983471,0.0,0.001652892561983471,0.0,0.0,0.0018365472910927456,0.004591368227731864,0.0003673094582185491,0.0,0.0,0.0011019283746556473,0.0051423324150596875,0.0,0.001652892561983471,0.0,0.002938475665748393,0.0007346189164370982,0.0,0.0,0.0,0.0,0.0003673094582185491,0.00018365472910927456,0.0007346189164370982,0.004224058769513315,0.0,0.0,0.0,0.0,0.00018365472910927456,0.0005509641873278236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012855831037649219,0.0,0.0,0.0,0.0,0.0007346189164370982,0.0,0.0,0.0,0.00018365472910927456,0.0,0.0,0.0014692378328741965,0.0,0.0003673094582185491,0.00018365472910927456,0.0,0.04536271808999082,0.00018365472910927456,0.00018365472910927456,0.0007346189164370982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018365472910927456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UU,0.015197568389057751,0.3441404930766633,0.009625126646403243,0.028875379939209727,0.008443093549476529,0.00303951367781155,0.03596757852077001,0.15433975008443093,0.1563660925363053,0.00016886187098953058,0.014522120905099628,0.01840594393785883,0.0,0.00303951367781155,0.019756838905775075,0.006585612968591692,0.003208375548801081,0.0,0.014015535292131037,0.00016886187098953058,0.0008443093549476528,0.0,0.004728132387706856,0.0,0.0,0.0,0.0,0.0,0.005234718000675448,0.00591016548463357,0.0,0.002195204322863897,0.0070921985815602835,0.006585612968591692,0.001519756838905775,0.003883823032759203,0.0035460992907801418,0.0,0.00016886187098953058,0.00016886187098953058,0.00016886187098953058,0.02144545761567038,0.0013508949679162446,0.0,0.0,0.009287402904424182,0.0008443093549476528,0.0,0.0,0.0005065856129685917,0.0,0.0006754474839581223,0.005065856129685917,0.0,0.0,0.0,0.0008443093549476528,0.001519756838905775,0.002701789935832489,0.0,0.002195204322863897,0.0008443093549476528,0.0006754474839581223,0.0,0.0,0.00016886187098953058,0.0042215467747382645,0.00016886187098953058,0.018912529550827423,0.00033772374197906115,0.0005065856129685917,0.0,0.0005065856129685917,0.00033772374197906115,0.0,0.0,0.0,0.0006754474839581223,0.0,0.0,0.0,0.03883823032759203,0.00033772374197906115,0.0010131712259371835,0.0,0.005572441742654508,0.0,0.0,0.0013508949679162446,0.0,0.00016886187098953058,0.00016886187098953058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005065856129685917,0.0,0.0,0.0,0.0,0.0,0.0,0.00033772374197906115,0.0
VVYM1F,0.018027040560841263,0.030545818728092138,0.0008345852111500584,0.003171423802370222,0.00022255605630668225,0.011572914927947476,0.008290213097423914,0.11088855505480442,0.6297780003338341,0.002058643520836811,0.005842096478050409,0.013353363378400934,0.00022255605630668225,0.001279697323763423,0.003171423802370222,0.0016135314082234462,0.004117287041673622,0.00011127802815334112,0.0006120291548433761,0.0,0.0006120291548433761,0.0007789461970733879,0.048739776331163415,0.0,0.0004451121126133645,0.0,0.014577421688087688,0.001390975351916764,0.002559394647526846,0.0007789461970733879,0.000500751126690035,0.00016691704223001168,0.0011127802815334112,0.00022255605630668225,0.004784955210593668,0.0006120291548433761,0.0005563901407667056,0.0,0.0004451121126133645,0.0028375897179101985,0.0,0.002893228731986869,5.563901407667056e-05,0.0016135314082234462,0.0002781950703833528,0.00016691704223001168,0.0,0.0,0.0,0.0008345852111500584,0.00016691704223001168,5.563901407667056e-05,0.004784955210593668,0.00011127802815334112,0.0,0.00022255605630668225,0.0,0.0004451121126133645,0.0,0.0,0.00011127802815334112,0.0002781950703833528,0.0,5.563901407667056e-05,0.0,0.0,0.0,5.563901407667056e-05,0.0005563901407667056,0.0,0.00011127802815334112,0.0,0.0002781950703833528,0.00011127802815334112,0.0,0.0,0.0,0.00016691704223001168,0.0,0.0,0.0,0.00011127802815334112,0.00022255605630668225,0.00011127802815334112,0.0,0.05819840872419741,0.0,0.0,0.0007789461970733879,0.0,5.563901407667056e-05,0.0,0.0,0.00011127802815334112,0.0,0.00011127802815334112,0.0,0.0,0.0,0.00011127802815334112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTM,0.01374153783974942,0.08729918157017277,0.06698999696877841,0.009699909063352531,0.17773062544205315,0.0012124886329190664,0.006466606042235021,0.007477013236334242,0.01566131150853794,0.005759321006365566,0.02253208042841265,0.05678488430837628,0.0001010407194099222,0.008992624027483076,0.001010407194099222,0.004546832373446499,0.0,0.14913610184904516,0.0059614024451854096,0.22067293119127007,0.0013135293523289886,0.0028291401434778216,0.010811356976861676,0.0,0.0023239365464282104,0.0,0.0004041628776396888,0.0,0.013135293523289886,0.0016166515105587552,0.004243710215216732,0.0002020814388198444,0.003637465898757199,0.006365565322825098,0.009093664746892998,0.009295746185712842,0.0004041628776396888,0.0,0.0007072850358694554,0.003637465898757199,0.0012124886329190664,0.0025260179852480548,0.002020814388198444,0.0003031221582297666,0.0003031221582297666,0.0008083257552793776,0.0,0.0002020814388198444,0.0001010407194099222,0.009093664746892998,0.0006062443164595332,0.0001010407194099222,0.011821764170960897,0.0001010407194099222,0.0003031221582297666,0.0002020814388198444,0.006163483884005254,0.0001010407194099222,0.0008083257552793776,0.0,0.0002020814388198444,0.0011114479135091442,0.0,0.0006062443164595332,0.0,0.0,0.0004041628776396888,0.0001010407194099222,0.0011114479135091442,0.0,0.0,0.0004041628776396888,0.0003031221582297666,0.0001010407194099222,0.0,0.0,0.0,0.01838941093260584,0.0,0.0001010407194099222,0.0,0.0004041628776396888,0.000505203597049611,0.0009093664746892998,0.0011114479135091442,0.0014145700717389108,0.0002020814388198444,0.0,0.003132262301707588,0.0,0.0002020814388198444,0.0004041628776396888,0.0,0.0,0.0,0.0,0.0,0.0,0.0003031221582297666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VVTM1F,0.034782608695652174,0.09565217391304348,0.0,0.0,0.0,0.043478260869565216,0.05217391304347826,0.11304347826086956,0.1391304347826087,0.0,0.0,0.1391304347826087,0.0,0.008695652173913044,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.11304347826086956,0.0,0.0,0.0,0.12173913043478261,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FS,0.06631404720782959,0.2807522548455191,0.02253646133179812,0.03533390903857225,0.002422759547111879,0.016743427365189023,0.027849740932642485,0.04381356745346383,0.0014632508155824218,0.006728554979850317,0.0393158702744195,0.016467568604874305,0.0009475148723853387,0.007724045288812128,0.01563999232393015,0.01408079063519478,0.002998464786029553,0.00014392630972941855,0.006848493571291499,0.0017990788716177317,0.0008755517175206294,0.0008875455766647476,0.016131740548838994,0.0023507963922471693,0.008095854922279792,0.0,3.598157743235464e-05,0.00027585876031471887,0.025642870850124736,0.008755517175206295,0.0015472078295912493,0.0007316254077912109,0.006956438303588563,0.00422183841872961,0.0036221454615236997,0.007004413740165035,0.0015472078295912493,0.0,0.0009235271540971023,0.0025307042794089425,0.00023987718288236422,0.1750623680675494,0.001199385914411821,0.0012833429284206486,0.00113941661869123,0.007448186528497409,8.395701400882749e-05,0.0,0.00011993859144118211,0.003562176165803109,0.00017990788716177317,0.0005517175206294377,0.01910621761658031,4.797543657647284e-05,0.0005757052389176742,0.0008035885626559202,0.0012833429284206486,0.0026986183074265975,0.001990980617923623,0.0,0.003862022644406064,0.0020149683362118594,0.0005037420840529648,0.0006956438303588562,0.0004077912109000192,0.0,0.0007196315486470927,0.0009954903089618116,0.002494722701976588,0.0007676069852235655,0.00016791402801765497,9.595087315294569e-05,0.0010914411821147572,0.000683649971214738,1.199385914411821e-05,3.598157743235464e-05,0.0,0.00026386490117060065,3.598157743235464e-05,2.398771828823642e-05,5.9969295720591055e-05,0.004713586643638457,0.0005996929572059105,0.0022188639416618693,0.0,0.05496785645749376,0.0002518710420264824,0.0004917482249088467,0.0002878526194588371,1.199385914411821e-05,0.0005157359431970831,5.9969295720591055e-05,0.0004317789291882556,0.00029984647860295527,0.0,4.797543657647284e-05,0.00011993859144118211,0.0001079447322970639,7.196315486470927e-05,0.00014392630972941855,0.0,0.00014392630972941855,1.199385914411821e-05,0.0,3.598157743235464e-05,0.0,2.398771828823642e-05,0.0,1.199385914411821e-05,5.9969295720591055e-05,0.0
VVTN1,0.011560693641618497,0.08985811875985286,0.005780346820809248,0.004203888596952181,0.0010509721492380452,0.012611665790856543,0.006305832895428271,0.11403047819232791,0.30583289542827113,0.12401471361008934,0.005254860746190226,0.1024697845507094,0.0,0.0015764582238570678,0.006831318970047294,0.008933263268523384,0.039936941671045716,0.0,0.0021019442984760903,0.0,0.0,0.0,0.019968470835522858,0.0015764582238570678,0.0010509721492380452,0.0,0.04676826064109301,0.0005254860746190226,0.005780346820809248,0.002627430373095113,0.0010509721492380452,0.0021019442984760903,0.0005254860746190226,0.0,0.007356805044666317,0.0010509721492380452,0.005780346820809248,0.0,0.0010509721492380452,0.0,0.0,0.009984235417761429,0.0,0.0,0.0,0.0015764582238570678,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.005254860746190226,0.0,0.0,0.0010509721492380452,0.0015764582238570678,0.0,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0005254860746190226,0.004729374671571204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0015764582238570678,0.0031529164477141357,0.0,0.005780346820809248,0.0005254860746190226,0.0021019442984760903,0.0,0.0,0.0,0.0,0.017341040462427744,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0
VCN,0.016666666666666666,0.20666666666666667,0.04296296296296296,0.015555555555555555,0.005185185185185185,0.004814814814814815,0.01074074074074074,0.10148148148148148,0.1274074074074074,0.0,0.005925925925925926,0.10925925925925926,0.0,0.022222222222222223,0.008148148148148147,0.02666666666666667,0.03888888888888889,0.0033333333333333335,0.014814814814814815,0.0011111111111111111,0.0,0.0,0.01888888888888889,0.0,0.005555555555555556,0.0,0.0011111111111111111,0.0007407407407407407,0.002962962962962963,0.007037037037037037,0.00037037037037037035,0.001851851851851852,0.023703703703703703,0.020370370370370372,0.00962962962962963,0.0011111111111111111,0.011481481481481481,0.0,0.0,0.0007407407407407407,0.0,0.020370370370370372,0.0,0.0007407407407407407,0.00037037037037037035,0.007037037037037037,0.0,0.0,0.0,0.0007407407407407407,0.0,0.0,0.005925925925925926,0.0,0.0,0.00037037037037037035,0.012592592592592593,0.0,0.004814814814814815,0.0,0.024814814814814814,0.0011111111111111111,0.0,0.0,0.0,0.0,0.00037037037037037035,0.0,0.0077777777777777776,0.0011111111111111111,0.0,0.0,0.0,0.00962962962962963,0.0,0.0,0.0,0.0011111111111111111,0.0007407407407407407,0.0,0.00037037037037037035,0.00037037037037037035,0.0,0.00037037037037037035,0.0,0.014444444444444444,0.0,0.012962962962962963,0.0,0.0,0.0,0.0,0.002962962962962963,0.0007407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMXKF,0.0045045045045045045,0.7732732732732732,0.006756756756756757,0.008258258258258258,0.0045045045045045045,0.0022522522522522522,0.021021021021021023,0.010510510510510511,0.0015015015015015015,0.012762762762762763,0.04279279279279279,0.006756756756756757,0.0,0.0015015015015015015,0.005255255255255256,0.003003003003003003,0.0022522522522522522,0.0,0.0022522522522522522,0.005255255255255256,0.006006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0015015015015015015,0.0,0.0,0.0,0.0007507507507507507,0.0,0.0,0.0015015015015015015,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0037537537537537537,0.0,0.0,0.0,0.0,0.003003003003003003,0.0,0.0015015015015015015,0.0,0.0,0.0,0.0,0.0015015015015015015,0.0007507507507507507,0.0,0.0,0.0,0.0007507507507507507,0.0,0.0,0.0007507507507507507,0.0,0.0,0.008258258258258258,0.0,0.0,0.0,0.03303303303303303,0.005255255255255256,0.0,0.0,0.0,0.0007507507507507507,0.0,0.0007507507507507507,0.0,0.0,0.0015015015015015015,0.0007507507507507507,0.0,0.0,0.0015015015015015015,0.0,0.0,0.0,0.0,0.0007507507507507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
